label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21,x22,y22,x23,y23,x24,y24,x25,y25,x26,y26,x27,y27,x28,y28,x29,y29,x30,y30,x31,y31,x32,y32,x33,y33,x34,y34,x35,y35,x36,y36,x37,y37,x38,y38,x39,y39,x40,y40,x41,y41
stop,0.69,0.95,0.79,0.93,0.86,0.85,0.91,0.78,0.95,0.73,0.80,0.66,0.84,0.55,0.85,0.49,0.86,0.43,0.75,0.64,0.77,0.50,0.78,0.42,0.78,0.35,0.70,0.64,0.70,0.52,0.71,0.44,0.71,0.37,0.65,0.67,0.64,0.57,0.64,0.50,0.65,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.76,0.91,0.85,0.89,0.93,0.82,0.98,0.75,1.02,0.71,0.87,0.64,0.91,0.53,0.93,0.47,0.94,0.41,0.82,0.61,0.84,0.48,0.86,0.40,0.87,0.33,0.77,0.61,0.78,0.48,0.79,0.41,0.79,0.34,0.72,0.63,0.72,0.53,0.72,0.47,0.72,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.76,0.89,0.86,0.88,0.94,0.82,0.98,0.75,1.02,0.71,0.89,0.63,0.93,0.53,0.95,0.46,0.96,0.41,0.83,0.61,0.86,0.47,0.88,0.39,0.88,0.32,0.79,0.60,0.79,0.48,0.80,0.41,0.81,0.34,0.74,0.62,0.74,0.53,0.74,0.47,0.75,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.78,0.89,0.88,0.88,0.95,0.81,1.00,0.74,1.04,0.70,0.90,0.63,0.94,0.53,0.96,0.46,0.97,0.40,0.85,0.60,0.88,0.47,0.89,0.39,0.90,0.32,0.80,0.60,0.81,0.48,0.82,0.40,0.82,0.34,0.75,0.62,0.75,0.53,0.76,0.47,0.76,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.81,0.85,0.90,0.84,0.98,0.78,1.03,0.71,1.07,0.68,0.93,0.59,0.97,0.49,1.00,0.43,1.02,0.38,0.88,0.56,0.91,0.43,0.93,0.35,0.94,0.28,0.83,0.56,0.84,0.44,0.85,0.36,0.86,0.30,0.78,0.58,0.79,0.48,0.79,0.42,0.80,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.81,0.83,0.90,0.82,0.98,0.75,1.03,0.69,1.07,0.65,0.94,0.58,0.98,0.48,1.00,0.42,1.02,0.36,0.88,0.55,0.91,0.42,0.93,0.34,0.94,0.27,0.83,0.54,0.84,0.42,0.85,0.35,0.86,0.28,0.78,0.56,0.78,0.47,0.79,0.41,0.79,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.80,0.81,0.90,0.81,0.97,0.75,1.02,0.68,1.07,0.64,0.93,0.57,0.97,0.46,0.99,0.40,1.01,0.34,0.88,0.54,0.91,0.41,0.92,0.33,0.93,0.26,0.83,0.53,0.84,0.41,0.85,0.34,0.86,0.28,0.78,0.55,0.78,0.46,0.79,0.40,0.79,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.80,0.80,0.89,0.79,0.97,0.73,1.02,0.66,1.06,0.62,0.92,0.55,0.96,0.44,0.98,0.38,0.99,0.32,0.87,0.52,0.90,0.39,0.91,0.31,0.92,0.25,0.82,0.52,0.83,0.40,0.84,0.33,0.85,0.26,0.77,0.54,0.78,0.45,0.78,0.39,0.78,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.77,0.74,0.86,0.72,0.93,0.66,0.98,0.59,1.01,0.54,0.88,0.49,0.92,0.38,0.93,0.31,0.94,0.26,0.83,0.46,0.85,0.33,0.86,0.25,0.87,0.19,0.78,0.46,0.79,0.34,0.80,0.27,0.80,0.21,0.73,0.48,0.73,0.38,0.73,0.33,0.74,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.75,0.73,0.84,0.71,0.92,0.65,0.97,0.58,1.00,0.53,0.86,0.48,0.90,0.37,0.91,0.31,0.93,0.25,0.81,0.45,0.83,0.33,0.84,0.25,0.85,0.19,0.77,0.45,0.77,0.34,0.78,0.27,0.78,0.21,0.72,0.48,0.72,0.38,0.72,0.33,0.72,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.74,0.72,0.83,0.70,0.90,0.64,0.95,0.57,0.99,0.52,0.85,0.47,0.88,0.36,0.90,0.30,0.91,0.24,0.80,0.45,0.82,0.32,0.83,0.24,0.84,0.18,0.75,0.45,0.76,0.33,0.76,0.26,0.76,0.20,0.70,0.47,0.70,0.37,0.70,0.32,0.71,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.73,0.71,0.82,0.69,0.89,0.62,0.94,0.56,0.97,0.51,0.83,0.46,0.87,0.35,0.88,0.29,0.89,0.23,0.78,0.44,0.80,0.31,0.81,0.23,0.82,0.17,0.74,0.44,0.74,0.32,0.74,0.25,0.75,0.19,0.69,0.46,0.68,0.37,0.68,0.31,0.69,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.66,0.68,0.74,0.65,0.82,0.57,0.87,0.50,0.91,0.45,0.76,0.42,0.79,0.32,0.80,0.25,0.81,0.19,0.71,0.40,0.72,0.27,0.73,0.19,0.74,0.12,0.66,0.40,0.66,0.28,0.66,0.21,0.66,0.15,0.61,0.42,0.61,0.33,0.60,0.28,0.60,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.64,0.67,0.73,0.64,0.80,0.56,0.84,0.49,0.88,0.44,0.74,0.41,0.76,0.31,0.78,0.24,0.79,0.18,0.69,0.39,0.70,0.26,0.71,0.18,0.71,0.12,0.64,0.40,0.64,0.28,0.64,0.21,0.64,0.14,0.59,0.42,0.58,0.34,0.58,0.28,0.58,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.62,0.66,0.71,0.63,0.77,0.55,0.81,0.48,0.85,0.43,0.71,0.40,0.74,0.30,0.75,0.23,0.76,0.17,0.66,0.38,0.68,0.26,0.68,0.18,0.69,0.11,0.62,0.39,0.61,0.28,0.61,0.20,0.61,0.14,0.57,0.42,0.56,0.33,0.56,0.27,0.55,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.60,0.66,0.69,0.62,0.75,0.54,0.79,0.47,0.83,0.42,0.69,0.39,0.71,0.29,0.72,0.22,0.73,0.16,0.64,0.38,0.65,0.25,0.66,0.17,0.66,0.10,0.59,0.39,0.59,0.27,0.59,0.20,0.59,0.13,0.55,0.41,0.53,0.33,0.53,0.27,0.53,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.57,0.65,0.66,0.61,0.72,0.53,0.77,0.46,0.81,0.41,0.67,0.39,0.69,0.28,0.70,0.21,0.70,0.15,0.62,0.37,0.63,0.24,0.63,0.17,0.63,0.10,0.57,0.37,0.56,0.26,0.56,0.19,0.56,0.13,0.52,0.40,0.51,0.32,0.50,0.26,0.50,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.49,0.62,0.57,0.57,0.64,0.49,0.68,0.41,0.71,0.36,0.57,0.35,0.58,0.24,0.59,0.17,0.59,0.11,0.52,0.34,0.52,0.21,0.52,0.14,0.51,0.07,0.47,0.35,0.46,0.24,0.45,0.17,0.45,0.12,0.43,0.38,0.41,0.30,0.40,0.25,0.40,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.46,0.61,0.54,0.57,0.60,0.48,0.64,0.41,0.68,0.35,0.54,0.35,0.55,0.24,0.56,0.17,0.56,0.11,0.49,0.33,0.49,0.21,0.49,0.13,0.49,0.07,0.44,0.35,0.43,0.23,0.42,0.16,0.42,0.10,0.39,0.38,0.38,0.29,0.37,0.24,0.36,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.44,0.61,0.52,0.56,0.58,0.48,0.62,0.40,0.65,0.34,0.52,0.34,0.53,0.23,0.53,0.16,0.53,0.10,0.46,0.33,0.46,0.21,0.46,0.13,0.46,0.06,0.42,0.34,0.40,0.23,0.40,0.16,0.39,0.10,0.37,0.37,0.35,0.29,0.34,0.24,0.34,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.42,0.60,0.50,0.55,0.56,0.47,0.60,0.39,0.63,0.33,0.49,0.33,0.50,0.22,0.50,0.15,0.50,0.09,0.44,0.32,0.44,0.20,0.44,0.12,0.43,0.05,0.39,0.33,0.38,0.23,0.37,0.16,0.36,0.10,0.34,0.37,0.33,0.29,0.32,0.24,0.31,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.34,0.59,0.42,0.54,0.48,0.45,0.51,0.36,0.54,0.30,0.41,0.31,0.41,0.20,0.41,0.13,0.41,0.07,0.36,0.30,0.35,0.18,0.35,0.11,0.34,0.04,0.31,0.32,0.30,0.21,0.28,0.15,0.28,0.09,0.27,0.36,0.25,0.28,0.24,0.23,0.23,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.32,0.58,0.40,0.53,0.46,0.44,0.49,0.35,0.52,0.30,0.39,0.31,0.39,0.20,0.39,0.13,0.39,0.07,0.34,0.30,0.33,0.18,0.32,0.10,0.32,0.04,0.29,0.32,0.27,0.21,0.26,0.15,0.25,0.09,0.25,0.35,0.22,0.28,0.21,0.23,0.20,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.30,0.58,0.38,0.53,0.44,0.44,0.47,0.35,0.50,0.29,0.37,0.30,0.37,0.20,0.37,0.13,0.36,0.07,0.31,0.30,0.31,0.18,0.30,0.10,0.29,0.04,0.27,0.31,0.25,0.21,0.24,0.14,0.23,0.09,0.22,0.35,0.20,0.27,0.19,0.22,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.29,0.57,0.36,0.52,0.41,0.43,0.45,0.35,0.48,0.29,0.35,0.30,0.35,0.19,0.34,0.12,0.34,0.06,0.29,0.29,0.29,0.18,0.28,0.10,0.27,0.03,0.25,0.31,0.23,0.21,0.22,0.14,0.21,0.09,0.20,0.35,0.18,0.27,0.17,0.22,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.26,0.57,0.34,0.52,0.39,0.43,0.42,0.35,0.45,0.28,0.32,0.30,0.32,0.19,0.32,0.12,0.31,0.06,0.27,0.29,0.26,0.17,0.25,0.10,0.25,0.03,0.23,0.31,0.21,0.21,0.20,0.14,0.19,0.08,0.18,0.35,0.16,0.27,0.15,0.22,0.14,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.20,0.57,0.27,0.51,0.32,0.41,0.35,0.32,0.37,0.25,0.24,0.28,0.24,0.17,0.23,0.11,0.22,0.05,0.19,0.28,0.18,0.16,0.17,0.09,0.16,0.03,0.15,0.31,0.13,0.20,0.11,0.14,0.10,0.08,0.11,0.34,0.09,0.27,0.07,0.22,0.06,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.18,0.56,0.25,0.50,0.30,0.41,0.32,0.32,0.34,0.25,0.22,0.28,0.22,0.17,0.21,0.11,0.20,0.05,0.17,0.28,0.16,0.17,0.15,0.09,0.13,0.03,0.13,0.31,0.11,0.21,0.09,0.14,0.08,0.09,0.09,0.35,0.07,0.28,0.05,0.23,0.04,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.17,0.56,0.24,0.49,0.28,0.41,0.30,0.32,0.33,0.25,0.21,0.28,0.20,0.17,0.19,0.10,0.17,0.04,0.16,0.28,0.14,0.16,0.13,0.09,0.11,0.03,0.12,0.30,0.09,0.20,0.08,0.14,0.06,0.09,0.08,0.34,0.05,0.28,0.03,0.23,0.02,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.16,0.56,0.23,0.49,0.27,0.40,0.29,0.32,0.31,0.25,0.19,0.28,0.18,0.17,0.17,0.10,0.16,0.04,0.14,0.28,0.12,0.17,0.11,0.09,0.10,0.03,0.10,0.31,0.08,0.21,0.06,0.14,0.05,0.09,0.07,0.35,0.04,0.28,0.02,0.23,0.01,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.13,0.56,0.20,0.50,0.23,0.40,0.25,0.31,0.27,0.24,0.15,0.28,0.14,0.17,0.13,0.10,0.11,0.04,0.11,0.29,0.09,0.17,0.07,0.09,0.05,0.02,0.07,0.31,0.04,0.21,0.02,0.14,0.00,0.08,0.03,0.36,-0.00,0.29,-0.02,0.24,-0.05,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.13,0.56,0.20,0.50,0.24,0.40,0.25,0.31,0.27,0.24,0.15,0.28,0.14,0.17,0.13,0.10,0.11,0.04,0.11,0.29,0.09,0.17,0.07,0.09,0.05,0.03,0.07,0.32,0.04,0.22,0.02,0.15,0.00,0.09,0.03,0.36,0.00,0.29,-0.02,0.24,-0.05,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.13,0.56,0.20,0.50,0.23,0.40,0.25,0.31,0.27,0.24,0.15,0.28,0.14,0.17,0.13,0.10,0.11,0.04,0.11,0.28,0.09,0.17,0.07,0.09,0.05,0.03,0.07,0.31,0.04,0.21,0.02,0.15,-0.00,0.09,0.03,0.36,-0.00,0.29,-0.03,0.24,-0.05,0.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.13,0.56,0.20,0.50,0.24,0.40,0.25,0.31,0.27,0.24,0.16,0.28,0.14,0.17,0.13,0.10,0.12,0.04,0.11,0.28,0.09,0.17,0.07,0.09,0.06,0.03,0.07,0.31,0.04,0.21,0.02,0.15,0.01,0.09,0.04,0.35,0.01,0.28,-0.01,0.24,-0.03,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.14,0.56,0.21,0.50,0.24,0.40,0.26,0.30,0.27,0.23,0.16,0.28,0.15,0.17,0.14,0.10,0.12,0.04,0.12,0.28,0.09,0.17,0.08,0.09,0.06,0.03,0.08,0.31,0.05,0.21,0.03,0.14,0.01,0.09,0.05,0.35,0.01,0.28,-0.01,0.23,-0.03,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.18,0.55,0.24,0.49,0.29,0.40,0.31,0.31,0.33,0.24,0.21,0.27,0.20,0.16,0.19,0.10,0.17,0.04,0.16,0.27,0.14,0.16,0.13,0.08,0.11,0.02,0.12,0.30,0.09,0.20,0.08,0.14,0.06,0.08,0.09,0.34,0.06,0.27,0.04,0.22,0.03,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.20,0.55,0.26,0.48,0.31,0.39,0.32,0.31,0.34,0.24,0.22,0.27,0.22,0.16,0.20,0.10,0.19,0.04,0.18,0.27,0.16,0.16,0.14,0.08,0.13,0.02,0.14,0.30,0.11,0.20,0.09,0.14,0.08,0.08,0.10,0.34,0.07,0.27,0.06,0.22,0.05,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.21,0.54,0.28,0.48,0.32,0.39,0.34,0.31,0.36,0.24,0.24,0.27,0.23,0.16,0.22,0.10,0.21,0.04,0.19,0.27,0.18,0.16,0.16,0.09,0.15,0.03,0.15,0.29,0.13,0.19,0.11,0.13,0.10,0.08,0.11,0.33,0.09,0.26,0.07,0.21,0.06,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.27,0.56,0.34,0.50,0.39,0.42,0.42,0.34,0.44,0.28,0.31,0.29,0.31,0.18,0.31,0.12,0.30,0.06,0.27,0.28,0.25,0.17,0.24,0.10,0.23,0.03,0.22,0.30,0.20,0.20,0.19,0.14,0.18,0.09,0.18,0.34,0.16,0.26,0.15,0.22,0.14,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stop,0.28,0.57,0.35,0.52,0.40,0.44,0.43,0.35,0.46,0.29,0.33,0.30,0.33,0.20,0.33,0.13,0.32,0.07,0.28,0.30,0.28,0.18,0.27,0.10,0.25,0.04,0.24,0.31,0.22,0.21,0.21,0.14,0.20,0.09,0.20,0.34,0.18,0.27,0.17,0.22,0.16,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
